$id,foaf:name,rdf:type,owner,schema:addressRegion,starRating
859,Kiduduye,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
860,Nyamori Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
861,Bunyambo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
862,Kdc,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
863,Kigadye Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
864,Rungwe Mpya Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
865,Businde,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
866,Aksante Nyerere Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
867,Mkabogo,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
868,Kiziba Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
869,Lalambe Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
870,Kanyonza,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
871,Kanembwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
872,Msufini Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
873,Nyarugusu,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
874,Gwarama Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
875,Minyinyi,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
876,Kigina,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
877,Mkongolo,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
878,Kinonko Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
879,Kasuga Disp,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
880,Kigalye Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
881,Muhange,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
882,Gwanumpu,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,0
883,Kibuye,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
884,Kazilamihunda,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
885,Zeze Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
886,Mvinza Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
887,Kagongo  Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
888,Kimwanya Health Centre,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,0
889,Nyakasanda Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
890,Buhanda,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
891,Katanga,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
892,Uvinza Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
893,Simbo  Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
894,Nkungwe Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
895,Mugunzu Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
896,Mkigo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
897,Mwali Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
898,Kagunga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
899,Nyakayenzi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
900,Mugombe Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
901,Chankabwimba  Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
902,Muyovosi Health Centre,schema:MedicalClinic,Public,http://dbpedia.org/resource/Kigoma_Region,0
903,Kibwingwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
904,Kiga,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
905,Mahembe Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
906,Mtanga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
907,Marumba Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
908,Nyamtukuza,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
909,Mvungwe Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
910,Rumashi,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
911,Chakulu,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
912,Kasangezi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
913,Matendo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
914,Bubango  Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
915,Songambele Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
916,Mlela,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
917,Lyabusende Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
918,Kirando Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
919,Kandaga,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
920,Chagu,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
921,Ilalangulu Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
922,Igalula Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
923,Kitanga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
924,Mikonko Dsp,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
925,Mwamila Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
926,Sigunga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
927,Nyanza Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
928,Kaparamsenga,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
929,Mugambazi,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
930,Karago Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
931,Kazuramimba,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
932,Sunuka Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
933,Mtego Wa Noti,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
934,Mganza Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
935,Nyanganga,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
936,Katundu,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
937,Nkonkwa Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
938,Magarama,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
939,Nyarugusu Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
940,Sibwesa Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Kigoma_Region,0
941,Bweri H/centre,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,3
942,Tegeruka,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,3
943,Nhangoto,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,3
944,Magoto,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,2
945,Ikomo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
946,Tarime Hospital,schema:Hospital,Public,http://dbpedia.org/resource/Mara_Region,2
947,Murangihealth Centre.,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,2
948,Kenyamanyori,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
949,Nyambono,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
950,Etaro,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
951,Gamasara,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
952,Butiama Hospital,schema:Hospital,Public,http://dbpedia.org/resource/Mara_Region,2
953,Kwangwa Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
954,Nata,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,2
955,Nyasho H/c,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,2
956,Nyakato Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
957,Wanyele,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
958,Nyakatende,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
959,Bukima,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
960,Machochwe H/c,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,2
961,Nyamwaga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
962,Mriba,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,2
963,Nyegina,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
964,Changuge Health,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,2
965,Makoko,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
966,Rusoli,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
967,Nyinchoka,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
968,Kiemba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
969,Mwisenge Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
970,Surubu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
971,Buhare Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
972,Nyakitono,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
973,Nyasaricho,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,2
974,Kiongera,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
975,Mtana,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
976,Nyamongo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
977,Kiagata,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,1
978,Chitare,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
979,Nyantira,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
980,Gibaso,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
981,Mbalibali,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
982,Rung'abure Dispensary.,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
983,Nyamisingisi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
984,Genkuru,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
985,Nyamburi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
986,Sirari,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,1
987,Nyamatoke,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
988,Sakawa Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
989,Mugumu Rch B,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,1
990,Kwikuba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
991,Manyamanyama,schema:Hospital,Public,http://dbpedia.org/resource/Mara_Region,1
992,Busungu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
993,Masinki,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
994,Nyarwana,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,1
995,Bwai,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
996,Mugango,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
997,Isenye Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
998,Kuruya Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
999,Salama A Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1000,Gantamome,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1001,Iringo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1002,Robanta,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,1
1003,Bwitengi Dispensary.,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1004,Rwamlimi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1005,Rigicha Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1006,"Rwang""enyi",schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1007,Nyamagaro Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1008,Nansimo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1009,Nyanchabakene,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1010,Lake Victoria Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1011,Bugire,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1012,Utegihealth Centre,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,1
1013,Nyansurura,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1014,Bubombi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1015,Ronsoti,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1016,Kurugeye,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1017,Itununu Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1018,Masinono,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1019,Iramba,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,1
1020,Iramba Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1021,Suguti,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1022,Buturi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1023,Rch- A,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1024,Bugunda,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1025,Rwamchanga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1026,Kiriba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1027,Guta Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1028,Kabare Primat,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1029,Park Nyigoti,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1030,Kome,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1031,Sokolabolo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1032,Wegete,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1033,Nyamitita,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1034,Tabora Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1035,Bumera,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1036,Iseresere,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1037,Chereche Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1038,Kinesihealth Centre,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,1
1039,Bonchugu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1040,Kigera Etuma,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1041,Nyahongo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1042,Karukekere Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1043,Kenyana Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1044,Nyabisaga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1045,Masike Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1046,Gisarya,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1047,Raranya Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1048,Aict Bunda Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1049,Sazira Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1050,Namhula,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1051,Tamau Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1052,Ruhu Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1053,Remung'oroli,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1054,Nyiboko Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1055,http://dbpedia.org/resource/Mara_Regionmbeka Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1056,Salama Kati Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1057,Bukama Sda,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1058,Buruma,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1059,Sarawe Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1060,Boma Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1061,Kunzugu Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1062,Mcharo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1063,Kubiterere,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1064,Mariwanda,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,1
1065,Kitembele Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1066,Ukombozi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1067,Musati,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1068,Bhoke Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1069,St Claret,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1070,Lukuba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1071,Majimoto,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1072,Bungurere,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1073,Kebanchabancha,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,0
1074,Matongo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1075,Bugoji,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1076,Panyakoo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1077,Nyamatare Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1078,Kangetutya,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1079,Gusuhi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1080,Magereza,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1081,Nyangere Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1082,Nyasoko,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1083,Merenga,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1084,Faraja Primart,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1085,Igundu Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1086,Maburi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1087,Magereza Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1088,Seronera,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1089,Seka,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1090,Magena,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1091,Makoko Jw,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1092,Musoma Police,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1093,Mihale Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1094,Kitagutiti,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1095,Kurusanga Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1096,Ochuna Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1097,Ikoma Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1098,Radienya Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1099,Hunyari,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1100,Kemugesi,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mara_Region,0
1101,Kabasa Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1102,Manchimweru Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1103,Baraki Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1104,Kogaja Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1105,Nyankomogo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1106,Busambara,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1107,Bulamba Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1108,Mwiruruma Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1109,Nyaburundu,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1110,Nkerege,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1111,Mekomariro Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1112,Sunsi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1113,Bunda Magereza Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1114,Nafuba Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1115,Nyambori Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1116,Nyamatoke  Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1117,Kibuyi Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mara_Region,0
1118,Bugarika,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1119,Sangabuye,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,2
1120,Nyamagana Hospital,schema:Hospital,Public,http://dbpedia.org/resource/Mwanza_Region,2
1121,Pasiansi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1122,Nyanzenda Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1123,Busisi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1124,Nyamizeze,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1125,Nyakato,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1126,Nyakalilo,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,2
1127,Igoma,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,2
1128,Katunguru,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,2
1129,Igala Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1130,Misungwi District Hospital,schema:Hospital,Public,http://dbpedia.org/resource/Mwanza_Region,2
1131,Buhongwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1132,Igogo Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1133,Shadi,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1134,Iligamba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1135,Mabatini Police Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1136,Kahumulo,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1137,Mwawile Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1138,Kisaba,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1139,Mkolani Dispensary,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1140,Bupandwa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1141,Lugeye,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1142,Luchili,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1143,Busekeseke,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1144,Buzuruga,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,2
1145,Sima,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,2
1146,Mwangika,schema:MedicalClinic,Public,http://dbpedia.org/resource/Mwanza_Region,1
1147,Magu,schema:Hospital,Public,http://dbpedia.org/resource/Mwanza_Region,1
1148,Kasisa,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1149,Huduma Mashuleni,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1150,Ntulya,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1151,Ngoma A,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1152,Busulwangiri,schema:Pharmacy,Public,http://dbpedia.org/resource/Mwanza_Region,1
1153,Military Hospita http://dbpedia.org/resource/Mwanza_Region,schema:Hospital,Public,http://dbpedia.org/resource/Mwanza_Region,1
1154,Nansio,schema:Hospital,Public,http://dbpedia.org/resource/Mwanza_Region,1
